patient_id,condition,window_index,window_start_unix,target_cognitive_load,eeg_available,wearable_available,eeg_delta_mean,eeg_delta_variability,eeg_theta_mean,eeg_theta_variability,eeg_alpha_mean,eeg_alpha_variability,eeg_beta_mean,eeg_beta_variability,eeg_gamma_mean,eeg_gamma_variability,eeg_theta_alpha_ratio,eeg_beta_alpha_ratio,wearable_pulse_rate_bpm,wearable_pulse_interval_rmssd_ms,wearable_bvp_variability,wearable_eda_mean,wearable_eda_variability,wearable_eda_slope,wearable_temperature_mean,wearable_temperature_variability,wearable_temperature_slope
cogwear_02,cognitive_load,2,1769235747.25,1,1,1,0.3255894952384623,0.35400322385932,0.12641409836251866,0.28274354628323856,0.4138816994291151,0.24029355360010152,0.7976079224413266,0.25413144764205897,0.6432513331917667,0.2682440562970483,-0.28746760106659647,0.3837262230122115,93.20388349514562,116.14116208842583,141.70149626790138,0.3591991,0.005006011473551905,-0.0004094379887492191,33.14666666666666,0.01699673171197452,-0.0015912216126124832
cogwear_02,cognitive_load,3,1769235777.25,1,1,1,0.23522402905303205,0.38053995673706337,0.07505086658189887,0.2890570192350084,0.3653568002818664,0.20350827520786344,0.8213662464290311,0.24217116474762698,0.6114783685282895,0.2486381172412775,-0.29030593369996754,0.4560094461471647,95.48108108108107,97.29969631390314,107.79711844869402,0.36045873333333334,0.003176565437526649,0.00021721914021807312,33.10000000000001,0.018439088914585573,-0.0016312243905830795
cogwear_02,cognitive_load,4,1769235807.25,1,1,1,0.3217189800182288,0.43970072701665286,0.058333624440360436,0.38048722986128175,0.31300719545243894,0.26103828575915977,0.8286723079453691,0.2389978552336073,0.5720836630363647,0.256214013525728,-0.2546735710120785,0.5156651124929301,98.19925412892916,130.94648924355616,109.11048551296811,0.36077899166666666,0.0026367218867874324,-2.1280991735538668e-05,33.06,0.015275252316520459,-0.0008222793249531074
cogwear_04,baseline,0,1708758228.0,0,1,1,0.28050982030214083,0.35607288221850664,0.21835066641035242,0.35183526783231334,0.5196848425243865,0.33596689010271324,0.4068564219846264,0.2047270702869209,0.16762057389303997,0.24548516677836726,-0.3013341761140341,-0.11282842053976011,68.98203592814372,116.17400279658634,56.94384838081538,0.5315284333333333,0.01942858997188307,0.001577367789429815,34.64249999999999,0.01184975386523392,0.001008681158413756
cogwear_04,baseline,1,1708758258.0,0,1,1,0.2978007453197369,0.4116053231477951,0.265980353291889,0.36811817161773686,0.5757334256265779,0.38289710307529234,0.37297516172616635,0.16162391300860263,0.09618630333115467,0.2107956212554226,-0.3097530723346889,-0.20275826390041157,64.41558441558442,177.6263121579495,50.82452695611119,0.5273006416666667,0.0052429196458904335,-0.000385700020834783,34.67274999999999,0.014997916521971816,0.0009663171053545254
cogwear_04,baseline,2,1708758288.0,0,1,1,0.19028825732283483,0.3961908568271293,0.2657686625931758,0.35925410030328336,0.6190704278505331,0.4248588732461921,0.39999470690505484,0.22179349723213873,0.18154294245251854,0.22719849752354174,-0.35330176525735735,-0.21907572094547828,62.54071661237785,250.7901038425257,52.967579518958786,0.528869925,0.005257612154711976,0.00013668095006597102,34.67183333333333,0.012109454524829998,-7.639419404150997e-05
cogwear_04,baseline,3,1708758318.0,0,1,1,0.6863573581563542,0.29974107676927747,0.49335375883021365,0.32282823588862986,0.6909409577933715,0.3355909834234552,0.6571013641794593,0.274373956372342,0.4605512109364458,0.25896463205592585,-0.19758719896315785,-0.0338395936139122,71.22749590834697,266.3620567294665,56.95033062039331,0.5041782416666667,0.024855160485633503,-0.0024830219181887717,34.686249999999994,0.017984368212423982,0.0014360719494405033
cogwear_04,baseline,4,1708758348.0,0,1,1,0.27569126623551826,0.4121061807397669,0.2007350509938324,0.32001112469664567,0.47524939650936937,0.3317933607556182,0.30814846254710815,0.29344687365615824,0.16809673818897847,0.3613387806717847,-0.274514345515537,-0.16710093396226122,65.01587301587301,166.02489004032867,37.00039543533852,0.5601377916666667,0.022194972829034904,0.0018185111049378443,34.721999999999994,0.009797958971130763,0.00024446142093239047
cogwear_04,cognitive_load,0,1708757875.75,1,1,1,0.19647186650218984,0.2745760039807566,0.18390642641976612,0.3077824449630536,0.44660729350569184,0.2292145345860255,0.3669425459739631,0.21453043331790095,0.240095872997775,0.24516968543565854,-0.2627008670859257,-0.07966474753172875,79.00378992961559,215.26850671454037,45.39708932438593,0.3769488583333333,0.0050465985463739715,-0.0004123088131120207,34.99266666666667,0.025223445883190587,-0.0025924022501562878
cogwear_04,cognitive_load,1,1708757905.75,1,1,1,0.22563671883258138,0.4465071827309153,0.19300474636904058,0.3267966102996023,0.42178619865994854,0.2386862549856488,0.3546649681741617,0.19484889243477838,0.19367563967889542,0.17842861350507952,-0.22878145229090796,-0.06712123048578683,84.1025641025641,252.99717065488102,37.21975003036546,0.3665310833333333,0.002806164311485619,-0.0002624628099173589,34.92533333333333,0.022910453703253928,-0.002173484269741433
